"","header","link","desc","date","author"
"640","In the besieged and broken city of Mariupol, Ukrainians vow a ‘fight to the end.’","/live/2022/04/17/world/ukraine-russia-war-news/mariupol-ultimatum-steel-factory?searchResultPosition=3","Europe","April 17, 2022","Europe"
"641","Putin’s Ukraine Gamble Pivots to a Very Different Battlefield","/2022/04/16/world/europe/east-ukraine-russia-putin-war.html?searchResultPosition=4","Europe","April 16, 2022","By Jane Arraf"
"642","Ukraine War Divides Orthodox Faithful","/2022/04/18/world/europe/ukraine-war-russian-orthodox-church.html?searchResultPosition=5","Europe","April 18, 2022","Europe"
"643","Atrocities in Ukraine War Have Deep Roots in Russian Military","/2022/04/17/world/europe/ukraine-war-russia-atrocities.html?searchResultPosition=6","Europe","April 17, 2022","By Anton Troianovski and Patricia Cohen"
"644","The Moskva’s sinking inspires one of Ukraine’s most popular rockers.","/2022/04/16/world/europe/moskva-sinking-vadym-krasnooky.html?searchResultPosition=7","Europe","April 16, 2022","Europe"
"645","Bleak assessments of the Russian economy clash with Putin’s rosy claims.","/2022/04/18/world/europe/russian-economy-bleak-assessments.html?searchResultPosition=8","Europe","April 18, 2022","By Michael Schwirtz, Ivan Nechepurenko, Eric Schmitt and Thomas Gibbons-Neff"
"646","Top Ukrainians say Russia’s eastern offensive is underway, but some analysts warn it has barely begun.","/live/2022/04/18/world/ukraine-russia-war-news/russian-offensive?searchResultPosition=9","Europe","April 18, 2022","Europe"
"647","To Push Back Russians, Ukrainians Hit a Village With Cluster Munitions","/2022/04/18/world/europe/ukraine-forces-cluster-munitions.html?searchResultPosition=10","Europe","April 18, 2022","By Thomas Gibbons-Neff and John Ismay"
"648","The U.S. Races to Arm Ukraine With Heavier, More Advanced Weaponry","/2022/04/19/world/europe/us-ukraine-weaponry.html?searchResultPosition=1","Europe","April 19, 2022","Europe"
"649","More Cautious, Russia Embarks on New Phase of Ukraine War","/2022/04/19/world/ukraine-russia-donbas-offensive.html?searchResultPosition=2","World","April 19, 2022","By Steven Erlanger, Eric Schmitt and Julian E. Barnes"
"650","A Ukrainian Town Goes Underground as Russia Assaults the East","/2022/04/20/world/europe/avdiivka-ukraine-russia.html?searchResultPosition=3","Europe","April 20, 2022","World"
"651","Warning Ukraine’s Friends to ‘Think Twice,’ Putin Tests Advanced Missile","/2022/04/20/world/europe/russia-icbm-ukraine-bombardment.html?searchResultPosition=4","Europe","April 20, 2022","By Thomas Gibbons-Neff, Michael Schwirtz and Eric Schmitt"
"652","Despair in Mariupol’s last stronghold: ‘They’re bombing us with everything’","/2022/04/19/world/europe/mariupol-azovstal-steel-plant.html?searchResultPosition=5","Europe","April 19, 2022","Europe"
"653","Calling Off Steel Plant Assault, Putin Prematurely Claims Victory in Mariupol","/2022/04/21/world/europe/putin-mariupol-steel-plant.html?searchResultPosition=6","Europe","April 21, 2022","By Michael Schwirtz"
"654","He Was a Penniless Donor to the Far Right. He Was Also a Russian Spy.","/2022/04/20/world/europe/russian-spies-europe-ukraine.html?searchResultPosition=7","Europe","April 20, 2022","Europe"
"655","Ukraine needs up to $7 billion in support per month, Zelensky says.","/2022/04/21/world/zelensky-ukraine-support.html?searchResultPosition=8","World","April 21, 2022","By Anton Troianovski and Richard Pérez-Pena"
"656","The U.S. is bolstering Ukrainian artillery and air power.","/live/2022/04/20/world/ukraine-russia-war-donbas/the-us-is-bolstering-ukrainian-artillery-and-air-power?searchResultPosition=9","Europe","April 20, 2022","Europe"
"657","Ukraine’s War Efforts Gain an Unlikely Source of Funding: Memes","/2022/04/19/world/middleeast/ukraine-memes-russia-fundraising.html?searchResultPosition=10","Middle East","April 19, 2022","By Michael Schwirtz, Cora Engelbrecht and Andrew E. Kramer"
"658","The U.S. Races to Arm Ukraine With Heavier, More Advanced Weaponry","/2022/04/19/world/europe/us-ukraine-weaponry.html?searchResultPosition=1","Europe","April 19, 2022","Europe"
"659","More Cautious, Russia Embarks on New Phase of Ukraine War","/2022/04/19/world/ukraine-russia-donbas-offensive.html?searchResultPosition=2","World","April 19, 2022","By Anton Troianovski, Ivan Nechepurenko and Richard Pérez-Pena"
"660","A Ukrainian Town Goes Underground as Russia Assaults the East","/2022/04/20/world/europe/avdiivka-ukraine-russia.html?searchResultPosition=3","Europe","April 20, 2022","Europe"
"661","Warning Ukraine’s Friends to ‘Think Twice,’ Putin Tests Advanced Missile","/2022/04/20/world/europe/russia-icbm-ukraine-bombardment.html?searchResultPosition=4","Europe","April 20, 2022","By Andrew Higgins"
"662","Despair in Mariupol’s last stronghold: ‘They’re bombing us with everything’","/2022/04/19/world/europe/mariupol-azovstal-steel-plant.html?searchResultPosition=5","Europe","April 19, 2022","World"
"663","Calling Off Steel Plant Assault, Putin Prematurely Claims Victory in Mariupol","/2022/04/21/world/europe/putin-mariupol-steel-plant.html?searchResultPosition=6","Europe","April 21, 2022","By Jesus Jiménez"
"664","He Was a Penniless Donor to the Far Right. He Was Also a Russian Spy.","/2022/04/20/world/europe/russian-spies-europe-ukraine.html?searchResultPosition=7","Europe","April 20, 2022","Europe"
"665","Ukraine needs up to $7 billion in support per month, Zelensky says.","/2022/04/21/world/zelensky-ukraine-support.html?searchResultPosition=8","World","April 21, 2022","By John Ismay"
"666","The U.S. is bolstering Ukrainian artillery and air power.","/live/2022/04/20/world/ukraine-russia-war-donbas/the-us-is-bolstering-ukrainian-artillery-and-air-power?searchResultPosition=9","Europe","April 20, 2022","Middle East"
"667","Ukraine’s War Efforts Gain an Unlikely Source of Funding: Memes","/2022/04/19/world/middleeast/ukraine-memes-russia-fundraising.html?searchResultPosition=10","Middle East","April 19, 2022","By Jane Arraf"
"668","As Western Arms Pour Into Ukraine, Zelensky Promises Victory","/2022/04/23/world/europe/zelensky-donbas-ukraine-russia.html?searchResultPosition=1","Europe","April 23, 2022","Europe"
"669","Russians Seize 42 Towns in Eastern Ukraine as Fighting Intensifies","/2022/04/22/world/europe/russia-ukraine-fighting-east.html?searchResultPosition=2","Europe","April 22, 2022","By Marc Santora, Michael Schwirtz and Michael Levenson"
"670","U.S. Officials Make Top-Secret Visit to Ukraine","/2022/04/24/world/europe/blinken-austin-ukraine-visit.html?searchResultPosition=3","Europe","April 24, 2022","Europe"
"671","Rattled by Ukraine War, Moldova Strives to Dodge Russia’s Long Shadow","/2022/04/23/world/europe/moldova-ukraine-russia.html?searchResultPosition=4","Europe","April 23, 2022","By Anton Troianovski, Ivan Nechepurenko and Michael Levenson"
"672","In a Ukrainian School, 12 People Await the War’s End, or Their Own","/2022/04/24/world/europe/ukraine-shelling-kharkiv.html?searchResultPosition=5","Europe","April 24, 2022","Europe"
"673","With Us or With Them? In a New Cold War, How About Neither.","/2022/04/24/world/asia/cold-war-ukraine.html?searchResultPosition=6","Asia Pacific","April 24, 2022","By Andrew E. Kramer and Natalie Kitroeff"
"674","Blinken and Austin meet in Kyiv with Zelensky.","/2022/04/24/world/europe/zelensky-austin-blinken-ukraine.html?searchResultPosition=7","Europe","April 24, 2022","Europe"
"675","Biden nominates an ambassador in Kyiv, aiming to fill a void in the U.S.-Ukraine relationship.","/2022/04/25/world/europe/bridget-brink-ukraine-ambassador.html?searchResultPosition=8","Europe","April 24, 2022","By Monika Pronczuk and Jeffrey Gettleman"
"676","Ukrainians in Mariupol’s steel mill are holding on, despite intensifying attacks, a commander tells The Times.","/2022/04/24/world/europe/ukrainian-forces-mariupol-steel-plant.html?searchResultPosition=9","Europe","April 24, 2022","Europe"
"677","The Former Chancellor Who Became Putin’s Man in Germany","/2022/04/23/world/europe/schroder-germany-russia-gas-ukraine-war-energy.html?searchResultPosition=10","Europe","April 23, 2022","In the basement of a battered school in Kharkiv, a dozen residents have taken shelter. In a neighborhood not far away, life has returned to some sense of normalcy. But they choose to stay."
"678","As Western Arms Pour Into Ukraine, Zelensky Promises Victory","/2022/04/23/world/europe/zelensky-donbas-ukraine-russia.html?searchResultPosition=1","Europe","April 23, 2022","Asia Pacific"
"679","Russians Seize 42 Towns in Eastern Ukraine as Fighting Intensifies","/2022/04/22/world/europe/russia-ukraine-fighting-east.html?searchResultPosition=2","Europe","April 22, 2022","By Hannah Beech, Abdi Latif Dahir and Oscar Lopez"
"680","U.S. Officials Make Top-Secret Visit to Ukraine","/2022/04/24/world/europe/blinken-austin-ukraine-visit.html?searchResultPosition=3","Europe","April 24, 2022","Europe"
"681","Rattled by Ukraine War, Moldova Strives to Dodge Russia’s Long Shadow","/2022/04/23/world/europe/moldova-ukraine-russia.html?searchResultPosition=4","Europe","April 23, 2022","By Eduardo Medina and Michael Crowley"
"682","In a Ukrainian School, 12 People Await the War’s End, or Their Own","/2022/04/24/world/europe/ukraine-shelling-kharkiv.html?searchResultPosition=5","Europe","April 24, 2022","Europe"
"683","With Us or With Them? In a New Cold War, How About Neither.","/2022/04/24/world/asia/cold-war-ukraine.html?searchResultPosition=6","Asia Pacific","April 24, 2022","By Anushka Patil and Edward Wong"
"684","Blinken and Austin meet in Kyiv with Zelensky.","/2022/04/24/world/europe/zelensky-austin-blinken-ukraine.html?searchResultPosition=7","Europe","April 24, 2022","Europe"
"685","Biden nominates an ambassador in Kyiv, aiming to fill a void in the U.S.-Ukraine relationship.","/2022/04/25/world/europe/bridget-brink-ukraine-ambassador.html?searchResultPosition=8","Europe","April 24, 2022","By Michael Schwirtz"
"686","Ukrainians in Mariupol’s steel mill are holding on, despite intensifying attacks, a commander tells The Times.","/2022/04/24/world/europe/ukrainian-forces-mariupol-steel-plant.html?searchResultPosition=9","Europe","April 24, 2022","Europe"
"687","The Former Chancellor Who Became Putin’s Man in Germany","/2022/04/23/world/europe/schroder-germany-russia-gas-ukraine-war-energy.html?searchResultPosition=10","Europe","April 23, 2022","By Katrin Bennhold"
"688","Ukraine War Impact Widens: Russia Cuts Gas Flow and Vows More Reprisals","/2022/04/27/world/europe/russia-ukraine-gas-flow-europe.html?searchResultPosition=1","Europe","April 27, 2022","Europe"
"689","They Flooded Their Own Village, and Kept the Russians at Bay","/2022/04/27/world/europe/ukraine-russia-war-flood-infrastructure.html?searchResultPosition=2","Europe","April 27, 2022","By Matina Stevis-Gridneff, Neil MacFarquhar, Shashank Bengali and Megan Specia"
"690","As Diplomacy Hopes Dim, U.S. Marshals Allies to Furnish Long-Term Military Aid to Ukraine","/2022/04/26/world/europe/russia-ukraine-war-germany-weapons.html?searchResultPosition=3","Europe","April 26, 2022","Europe"
"691","Emboldened by Ukraine’s Grit, U.S. Wants to See Russia Weakened","/2022/04/25/world/europe/ukraine-russia-war-us.html?searchResultPosition=4","Europe","April 25, 2022","The waters that poured into Demydiv were one of many instances of Ukraine wreaking havoc on its own territory to slow Russia’s advance. Residents couldn’t be happier. “We saved Kyiv,” one said."
"692","Standing in the path of war, a small Ukrainian town braces as Russians advance.","/2022/04/26/world/europe/front-line-town-orikhiv.html?searchResultPosition=5","Europe","April 26, 2022","Europe"
"693","Fires rip through Russian oil depots not far from the Ukrainian border.","/2022/04/25/world/europe/russian-oil-facility-fire-ukraine.html?searchResultPosition=6","Europe","April 25, 2022","By John Ismay, Christopher F. Schuetze and Michael Levenson"
"694","A new U.S.-led international group will meet monthly to focus on aiding Ukraine.","/2022/04/26/world/europe/lloyd-austin-ukraine-contact-group.html?searchResultPosition=7","Europe","April 26, 2022","Europe"
"695","How Zelensky Tamed Ukraine’s Fractious Politics and Stood Up to Putin","/2022/04/25/world/europe/ukraine-zelenksy-government.html?searchResultPosition=8","Europe","April 25, 2022","By Marc Santora, John Ismay and Rick Gladstone"
"696","Explosions rattle a breakaway region in Moldova, raising fears of a broader war.","/2022/04/26/world/europe/explosions-transnistria-moldova-war.html?searchResultPosition=9","Europe","April 26, 2022","Europe"
"697","Putin congratulates Emmanuel Macron on his election victory in France.","/2022/04/25/world/europe/putin-macron-french-election.html?searchResultPosition=10","Europe","April 25, 2022","By Michael Schwirtz and Lynsey Addario"
"698","Ukraine War Impact Widens: Russia Cuts Gas Flow and Vows More Reprisals","/2022/04/27/world/europe/russia-ukraine-gas-flow-europe.html?searchResultPosition=1","Europe","April 27, 2022","Europe"
"699","They Flooded Their Own Village, and Kept the Russians at Bay","/2022/04/27/world/europe/ukraine-russia-war-flood-infrastructure.html?searchResultPosition=2","Europe","April 27, 2022","By Ivan Nechepurenko and Austin Ramzy"
"700","As Diplomacy Hopes Dim, U.S. Marshals Allies to Furnish Long-Term Military Aid to Ukraine","/2022/04/26/world/europe/russia-ukraine-war-germany-weapons.html?searchResultPosition=3","Europe","April 26, 2022","Europe"
"701","Emboldened by Ukraine’s Grit, U.S. Wants to See Russia Weakened","/2022/04/25/world/europe/ukraine-russia-war-us.html?searchResultPosition=4","Europe","April 25, 2022","By John Ismay"
"702","Standing in the path of war, a small Ukrainian town braces as Russians advance.","/2022/04/26/world/europe/front-line-town-orikhiv.html?searchResultPosition=5","Europe","April 26, 2022","Europe"
"703","Fires rip through Russian oil depots not far from the Ukrainian border.","/2022/04/25/world/europe/russian-oil-facility-fire-ukraine.html?searchResultPosition=6","Europe","April 25, 2022","By Andrew E. Kramer"
"704","A new U.S.-led international group will meet monthly to focus on aiding Ukraine.","/2022/04/26/world/europe/lloyd-austin-ukraine-contact-group.html?searchResultPosition=7","Europe","April 26, 2022","Europe"
"705","How Zelensky Tamed Ukraine’s Fractious Politics and Stood Up to Putin","/2022/04/25/world/europe/ukraine-zelenksy-government.html?searchResultPosition=8","Europe","April 25, 2022","By Monika Pronczuk"
"706","Explosions rattle a breakaway region in Moldova, raising fears of a broader war.","/2022/04/26/world/europe/explosions-transnistria-moldova-war.html?searchResultPosition=9","Europe","April 26, 2022","Europe"
"707","Putin congratulates Emmanuel Macron on his election victory in France.","/2022/04/25/world/europe/putin-macron-french-election.html?searchResultPosition=10","Europe","April 25, 2022","By Ivan Nechepurenko"
"708","Kremlin Deploys New Troops to Ukraine as Both Sides Gird for a War of Attrition","/2022/04/30/world/europe/russia-oil-ukraine-weapons.html?searchResultPosition=1","Europe","April 30, 2022","Europe"
"709","Amid Hardening Western Resolve, Signs of Russia’s Stalling in Eastern Ukraine","/2022/04/29/world/europe/europe-ratchets-up-preparation-for-russian-oil-embargo-next-week.html?searchResultPosition=2","Europe","April 29, 2022","By Marc Santora, Jane Arraf and Michael Levenson"
"710","A Body Bag and a Sister in Denial","/2022/04/29/world/europe/ukraine-war-casualties-grief.html?searchResultPosition=3","Europe","April 29, 2022","Europe"
"711","They Survived the Holocaust. Now, They Are Fleeing to Germany.","/2022/04/29/world/europe/ukraine-holocaust-survivors-rescue-germany.html?searchResultPosition=4","Europe","April 29, 2022","By Matina Stevis-Gridneff and Thomas Gibbons-Neff"
"712","Ukraine singles out Russian soldiers for atrocities in Bucha.","/2022/04/29/world/europe/bucha-russian-soliders-atrocities.html?searchResultPosition=5","Europe","April 29, 2022","Europe"
"713","Ukrainian officials said they found the bodies of three men in Bucha, with signs they had been ‘tortured.’","/2022/05/01/world/three-men-dead-bucha-ukraine-war.html?searchResultPosition=6","World","April 30, 2022","By Thomas Gibbons-Neff, Natalia Yermak and Tyler Hicks"
"714","Ukrainian Official Outlines Intentional Ambiguity on Strikes Inside Russia","/2022/04/30/world/europe/ukraine-russia-attack-denials.html?searchResultPosition=7","Europe","April 30, 2022","Europe"
"715","The death of an American fighting for Ukraine is confirmed by his family.","/2022/04/29/world/europe/american-killed-ukraine-cancel.html?searchResultPosition=8","Europe","April 29, 2022","By Erika Solomon"
"716","Ukraine says Russia looted ancient gold artifacts from a museum.","/2022/04/30/world/europe/ukraine-scythia-gold-museum-russia.html?searchResultPosition=9","Europe","April 30, 2022","Europe"
"717","Sunflower Oil ‘Vanishes’ as Ukraine War Grinds On","/2022/04/30/world/europe/cooking-oil-shortage-ukraine.html?searchResultPosition=10","Europe","April 30, 2022","By Jeffrey Gettleman"
"718","Kremlin Deploys New Troops to Ukraine as Both Sides Gird for a War of Attrition","/2022/04/30/world/europe/russia-oil-ukraine-weapons.html?searchResultPosition=1","Europe","April 30, 2022","World"
"719","Amid Hardening Western Resolve, Signs of Russia’s Stalling in Eastern Ukraine","/2022/04/29/world/europe/europe-ratchets-up-preparation-for-russian-oil-embargo-next-week.html?searchResultPosition=2","Europe","April 29, 2022","By Esha Ray"
"720","A Body Bag and a Sister in Denial","/2022/04/29/world/europe/ukraine-war-casualties-grief.html?searchResultPosition=3","Europe","April 29, 2022","Europe"
"721","They Survived the Holocaust. Now, They Are Fleeing to Germany.","/2022/04/29/world/europe/ukraine-holocaust-survivors-rescue-germany.html?searchResultPosition=4","Europe","April 29, 2022","By Andrew E. Kramer"
"722","Ukraine singles out Russian soldiers for atrocities in Bucha.","/2022/04/29/world/europe/bucha-russian-soliders-atrocities.html?searchResultPosition=5","Europe","April 29, 2022","Europe"
"723","Ukrainian officials said they found the bodies of three men in Bucha, with signs they had been ‘tortured.’","/2022/05/01/world/three-men-dead-bucha-ukraine-war.html?searchResultPosition=6","World","April 30, 2022","By John Ismay and Dave Philipps"
"724","Ukrainian Official Outlines Intentional Ambiguity on Strikes Inside Russia","/2022/04/30/world/europe/ukraine-russia-attack-denials.html?searchResultPosition=7","Europe","April 30, 2022","Europe"
"725","The death of an American fighting for Ukraine is confirmed by his family.","/2022/04/29/world/europe/american-killed-ukraine-cancel.html?searchResultPosition=8","Europe","April 29, 2022","By Jeffrey Gettleman and Oleksandr Chubko"
"726","Ukraine says Russia looted ancient gold artifacts from a museum.","/2022/04/30/world/europe/ukraine-scythia-gold-museum-russia.html?searchResultPosition=9","Europe","April 30, 2022","Europe"
"727","Sunflower Oil ‘Vanishes’ as Ukraine War Grinds On","/2022/04/30/world/europe/cooking-oil-shortage-ukraine.html?searchResultPosition=10","Europe","April 30, 2022","By Christine Hauser"
"728","Painful Stories Emerge From Mariupol, While Combat Rages to the East","/2022/05/02/world/europe/mariupol-evacuation-annex-donbas.html?searchResultPosition=1","Europe","May 2, 2022","Europe"
"729","Pelosi Visit to Ukraine Signals Growing U.S. Resolve Against Russia","/2022/05/01/world/europe/ukraine-russia-war-pelosi.html?searchResultPosition=2","Europe","May 1, 2022","By Michael Schwirtz and Michael Levenson"
"730","Russia’s War Has Been Brutal, but Putin Has Shown Some Restraint. Why?","/2022/05/03/world/europe/russia-ukraine-war-nato.html?searchResultPosition=3","Europe","May 3, 2022","Europe"
"731","Evacuees From Mariupol’s Steel Plant Tell of Horrors and Survival","/2022/05/03/world/europe/mariupol-azovstal-survivors-evacuated.html?searchResultPosition=4","Europe","May 3, 2022","By Steven Erlanger, Jane Arraf and Marc Santora"
"732","They Fell Deeply in Love in Bucha. One Russian Bullet Ended It All.","/2022/05/02/world/asia/ukraine-bucha-russia-atrocities.html?searchResultPosition=5","Asia Pacific","May 2, 2022","Europe"
"733","Ukraine acknowledges that the ‘Ghost of Kyiv’ is a myth.","/2022/05/01/world/europe/ghost-kyiv-ukraine-myth.html?searchResultPosition=6","Europe","May 1, 2022","By Anton Troianovski and Julian E. Barnes"
"734","Russian Tycoon Criticized Putin’s War. Retribution Was Swift.","/2022/05/01/world/europe/oligarch-putin-oleg-tinkov.html?searchResultPosition=7","Europe","May 1, 2022","Europe"
"735","A U.S. diplomat says Russia is planning to annex parts of Ukraine with ‘sham’ elections.","/2022/05/02/world/europe/russia-invasion-ukraine-elections.html?searchResultPosition=8","Europe","May 2, 2022","By Michael Schwirtz"
"736","Missiles hit power stations in Lviv and along crucial railways in central and western Ukraine.","/2022/05/03/world/europe/lviv-ukraine-russia-missiles.html?searchResultPosition=9","Europe","May 3, 2022","Asia Pacific"
"737","Deaths of foreign fighters draw renewed attention to the military volunteers in Ukraine.","/2022/05/01/world/europe/foreign-legion-volunteers.html?searchResultPosition=10","Europe","May 1, 2022","By Jeffrey Gettleman and Daniel Berehulak"
"738","Painful Stories Emerge From Mariupol, While Combat Rages to the East","/2022/05/02/world/europe/mariupol-evacuation-annex-donbas.html?searchResultPosition=1","Europe","May 2, 2022","Europe"
"739","Pelosi Visit to Ukraine Signals Growing U.S. Resolve Against Russia","/2022/05/01/world/europe/ukraine-russia-war-pelosi.html?searchResultPosition=2","Europe","May 1, 2022","By Emma Bubola"
"740","Russia’s War Has Been Brutal, but Putin Has Shown Some Restraint. Why?","/2022/05/03/world/europe/russia-ukraine-war-nato.html?searchResultPosition=3","Europe","May 3, 2022","Europe"
"741","Evacuees From Mariupol’s Steel Plant Tell of Horrors and Survival","/2022/05/03/world/europe/mariupol-azovstal-survivors-evacuated.html?searchResultPosition=4","Europe","May 3, 2022","By Anton Troianovski and Ivan Nechepurenko"
"742","They Fell Deeply in Love in Bucha. One Russian Bullet Ended It All.","/2022/05/02/world/asia/ukraine-bucha-russia-atrocities.html?searchResultPosition=5","Asia Pacific","May 2, 2022","Europe"
"743","Ukraine acknowledges that the ‘Ghost of Kyiv’ is a myth.","/2022/05/01/world/europe/ghost-kyiv-ukraine-myth.html?searchResultPosition=6","Europe","May 1, 2022","By Lara Jakes"
"744","Russian Tycoon Criticized Putin’s War. Retribution Was Swift.","/2022/05/01/world/europe/oligarch-putin-oleg-tinkov.html?searchResultPosition=7","Europe","May 1, 2022","Europe"
"745","A U.S. diplomat says Russia is planning to annex parts of Ukraine with ‘sham’ elections.","/2022/05/02/world/europe/russia-invasion-ukraine-elections.html?searchResultPosition=8","Europe","May 2, 2022","By Jane Arraf"
"746","Missiles hit power stations in Lviv and along crucial railways in central and western Ukraine.","/2022/05/03/world/europe/lviv-ukraine-russia-missiles.html?searchResultPosition=9","Europe","May 3, 2022","Europe"
"747","Deaths of foreign fighters draw renewed attention to the military volunteers in Ukraine.","/2022/05/01/world/europe/foreign-legion-volunteers.html?searchResultPosition=10","Europe","May 1, 2022","By Jane Arraf"
"748","Turning Tables on Russia With West’s Arms, Ukraine Goes on Offense","/2022/05/06/world/europe/ukraine-russia-offensive.html?searchResultPosition=1","Europe","May 6, 2022","Europe"
"749","Putin’s Forces Battle in East Ukraine to Feed His Hunger for a Victory","/2022/05/05/world/europe/ukraine-russia-east-donetsk-mariupol.html?searchResultPosition=2","Europe","May 5, 2022","By Marc Santora, Cora Engelbrecht and Michael Levenson"
"750","One Village at a Time: The Grinding Artillery War in Ukraine","/2022/05/06/world/europe/ukraine-russia-artillery-kharkiv.html?searchResultPosition=3","Europe","May 6, 2022","Europe"
"751","As Victory Day Looms in Russia, Guesswork Grows Over Putin’s Ukraine Goals","/2022/05/04/world/europe/ukraine-russia-putin-victory-day.html?searchResultPosition=4","Europe","May 4, 2022","By Michael Schwirtz"
"752","NASA satellites meant to detect wildfires offer a peek at Ukraine’s front lines.","/live/2022/05/06/world/ukraine-russia-war-news/nasa-satellites-fires-ukraines-war-front-lines?searchResultPosition=5","Europe","May 6, 2022","Europe"
"753","Saving Ukrainian Art, and Helping Artists, One NFT at a Time","/2022/05/04/world/europe/ukraine-nft-art.html?searchResultPosition=6","Europe","May 4, 2022","By Thomas Gibbons-Neff, Natalia Yermak and Tyler Hicks"
"754","In Lviv, a hidden work by a master is discovered.","/2022/05/05/world/europe/lviv-jan-henryk-de-rosen-mural.html?searchResultPosition=7","Europe","May 5, 2022","Europe"
"755","European Union Takes a Leap With a Russian Oil Embargo","/2022/05/04/world/europe/eu-russia-oil-embargo.html?searchResultPosition=8","Europe","May 4, 2022","By Anton Troianovski and Michael Levenson"
"756","Italy seizes a superyacht tied to Putin.","/2022/05/06/world/putin-yacht-seized-italy.html?searchResultPosition=9","World","May 6, 2022","Europe"
"757","Jill Biden embarks on a trip to Eastern Europe to visit Ukrainian refugees.","/2022/05/05/world/jill-biden-europe-ukraine.html?searchResultPosition=10","World","May 5, 2022","By Victoria Kim"
"758","Turning Tables on Russia With West’s Arms, Ukraine Goes on Offense","/2022/05/06/world/europe/ukraine-russia-offensive.html?searchResultPosition=1","Europe","May 6, 2022","Europe"
"759","Putin’s Forces Battle in East Ukraine to Feed His Hunger for a Victory","/2022/05/05/world/europe/ukraine-russia-east-donetsk-mariupol.html?searchResultPosition=2","Europe","May 5, 2022","By Eduardo Medina"
"760","One Village at a Time: The Grinding Artillery War in Ukraine","/2022/05/06/world/europe/ukraine-russia-artillery-kharkiv.html?searchResultPosition=3","Europe","May 6, 2022","Europe"
"761","As Victory Day Looms in Russia, Guesswork Grows Over Putin’s Ukraine Goals","/2022/05/04/world/europe/ukraine-russia-putin-victory-day.html?searchResultPosition=4","Europe","May 4, 2022","By Jane Arraf"
"762","NASA satellites meant to detect wildfires offer a peek at Ukraine’s front lines.","/live/2022/05/06/world/ukraine-russia-war-news/nasa-satellites-fires-ukraines-war-front-lines?searchResultPosition=5","Europe","May 6, 2022","Europe"
"763","Saving Ukrainian Art, and Helping Artists, One NFT at a Time","/2022/05/04/world/europe/ukraine-nft-art.html?searchResultPosition=6","Europe","May 4, 2022","By Matina Stevis-Gridneff"
"764","In Lviv, a hidden work by a master is discovered.","/2022/05/05/world/europe/lviv-jan-henryk-de-rosen-mural.html?searchResultPosition=7","Europe","May 5, 2022","World"
"765","European Union Takes a Leap With a Russian Oil Embargo","/2022/05/04/world/europe/eu-russia-oil-embargo.html?searchResultPosition=8","Europe","May 4, 2022","By Gaia Pianigiani"
"766","Italy seizes a superyacht tied to Putin.","/2022/05/06/world/putin-yacht-seized-italy.html?searchResultPosition=9","World","May 6, 2022","World"
"767","Jill Biden embarks on a trip to Eastern Europe to visit Ukrainian refugees.","/2022/05/05/world/jill-biden-europe-ukraine.html?searchResultPosition=10","World","May 5, 2022","By Katie Rogers"
"768","Russia’s invasion upends a shared World War II history with Ukraine.","/2022/05/09/world/europe/world-war-ii-victory-day-russia-ukraine.html?searchResultPosition=1","Europe","May 9, 2022","Europe"
"769","Russia’s Grave Miscalculation: Ukrainians Would Collaborate","/2022/05/07/world/europe/russia-putin-ukraine-politicians.html?searchResultPosition=2","Europe","May 7, 2022","By Michael Schwirtz"
"770","Russian Pullback Seen Near Kharkiv, Despite Victory Day Push for Gains","/2022/05/07/world/europe/russia-ukraine-kharkiv-victory-day.html?searchResultPosition=3","Europe","May 7, 2022","Europe"
"771","Both Sides Harden Positions on Anniversary of Nazi Defeat in Europe","/2022/05/08/world/europe/ukraine-russia-biden.html?searchResultPosition=4","Europe","May 8, 2022","By Andrew E. Kramer"
"772","In Speech, Putin Shows Reluctance in Demanding Too Much of Russians","/2022/05/09/world/europe/putin-speech-victory-day-ukraine-war.html?searchResultPosition=5","Europe","May 9, 2022","Europe"
"773","Biden signs bill to allow lending arms to Ukraine, which will speed up shipments.","/2022/05/09/world/europe/biden-lend-lease-act-ukraine.html?searchResultPosition=6","Europe","May 9, 2022","By Michael Schwirtz, Cora Engelbrecht and Megan Specia"
"774","A bomb-sniffing dog named Patron received state honors from Zelensky.","/2022/05/08/world/europe/bomb-sniffing-dog-patron-zelensky.html?searchResultPosition=7","Europe","May 8, 2022","Europe"
"775","Dozens are feared dead after a Russian airstrike hits a school building, officials say.","/2022/05/08/world/europe/russia-airstrike-school-ukraine.html?searchResultPosition=8","Europe","May 8, 2022","By Roger Cohen"
"776","In Photos: Russia Celebrates Victory Day Holiday With Parade in Red Square","/2022/05/09/world/europe/russia-victory-parade-photos.html?searchResultPosition=9","Europe","May 9, 2022","Europe"
"777","‘What kind of military target is this?’ Russian bombs strike homes and a bakery in Malotaranivka.","/live/2022/05/07/world/ukraine-russia-war-news/bombs-homes-bakery-malotaranivka?searchResultPosition=10","Europe","May 7, 2022","By Anton Troianovski"
"778","Russia’s invasion upends a shared World War II history with Ukraine.","/2022/05/09/world/europe/world-war-ii-victory-day-russia-ukraine.html?searchResultPosition=1","Europe","May 9, 2022","Europe"
"779","Russia’s Grave Miscalculation: Ukrainians Would Collaborate","/2022/05/07/world/europe/russia-putin-ukraine-politicians.html?searchResultPosition=2","Europe","May 7, 2022","By Peter Baker"
